141.213.128.183,1,2
164.76.158.224,1,2
64.113.50.21,1,2
141.209.20.164,1,2
35.9.10.80,1,2
141.211.211.70,1,2
207.190.177.231,1,2
141.214.2.41,1,2
141.214.120.80,1,2
141.193.177.34,1,2
208.68.24.145,1,2
141.212.113.162,1,2
198.109.240.117,1,2
206.57.225.9,1,2
192.122.184.160,1,2
35.9.189.41,1,2
64.113.57.116,1,2
141.211.55.59,1,2
35.8.11.8,1,2
136.228.36.49,1,2
141.193.178.228,1,2
141.193.178.229,1,2
141.211.218.125,1,2
64.113.59.195,1,2
141.209.28.86,1,2
64.113.59.133,1,2
35.9.14.71,1,2
35.9.15.146,1,2
198.110.6.120,1,2
64.49.112.126,1,2
141.209.28.73,1,2
198.108.245.245,1,2
35.8.12.213,1,2
64.113.57.13,1,2
69.58.58.153,1,2
141.216.4.82,1,2
64.113.50.164,1,2
141.214.172.159,1,2
64.235.151.177,1,2
204.11.34.37,1,2
69.58.58.247,1,2
141.211.3.33,1,2
141.211.7.195,1,2
64.113.57.71,1,2
136.228.35.41,1,2
141.211.28.137,1,2
141.211.32.77,1,2
141.216.8.26,1,2
35.8.12.134,1,2
208.68.25.212,1,2
198.108.148.239,1,2
141.217.2.33,1,2
198.110.200.21,1,2
141.212.113.211,1,2
141.217.20.206,1,2
35.9.123.17,1,2
141.216.78.75,1,2
198.108.199.128,1,2
198.108.148.38,1,2
64.113.59.223,1,2
141.211.217.95,1,2
136.228.56.155,1,2
35.8.223.141,1,2
136.228.35.105,1,2
64.49.113.40,1,2
64.113.57.182,1,2
64.113.59.237,1,2
64.235.150.166,1,2
64.113.59.178,1,2
192.41.236.105,1,2
35.8.12.108,1,2
136.228.38.31,1,2
64.113.59.229,1,2
208.92.218.231,1,2
173.225.190.99,1,2
141.212.114.103,1,2
207.73.128.2,1,2
204.38.22.31,1,2
141.193.177.236,1,2
35.9.2.84,1,2
208.92.219.153,1,2
141.211.163.253,1,2
141.211.182.250,1,2
173.225.178.43,1,2
207.74.75.2,1,2
141.193.177.126,1,2
208.92.216.30,1,2
64.113.57.197,1,2
173.225.177.147,1,2
136.228.36.72,1,2
153.106.195.26,1,2
153.106.124.134,1,2
64.113.59.135,1,2
198.109.240.223,1,2
141.211.79.153,1,2
64.113.59.214,1,2
64.113.57.206,1,2
141.211.25.200,1,2
141.211.182.235,1,2
198.108.140.20,1,2
141.211.20.226,1,2
141.193.177.109,1,2
69.58.58.243,1,2
153.106.206.11,1,2
64.113.59.27,1,2
204.11.35.171,1,2
141.193.177.48,1,2
198.108.220.123,1,2
198.110.178.3,1,2
141.211.79.146,1,2
141.193.179.62,1,2
141.211.48.140,1,2
207.75.164.24,1,2
141.212.114.204,1,2
208.68.25.60,1,2
35.8.12.6,1,2
64.113.50.6,1,2
141.214.147.9,1,2
141.217.20.109,1,2
69.58.32.136,1,2
35.8.133.141,1,2
136.228.34.56,1,2
141.218.23.52,1,2
141.219.106.10,1,2
74.3.176.130,1,2
141.211.217.8,1,2
141.211.182.46,1,2
141.214.159.164,1,2
64.113.57.121,1,2
69.58.58.253,1,2
64.113.59.217,1,2
141.218.158.131,1,2
198.110.48.179,1,2
64.113.57.156,1,2
208.64.38.216,1,2
208.64.38.12,1,2
64.113.59.56,1,2
141.193.177.44,1,2
35.8.12.53,1,2
199.16.184.212,1,2
207.74.195.200,1,2
141.214.9.167,1,2
64.113.59.181,1,2
35.8.223.216,1,2
208.64.36.146,1,2
141.217.156.3,1,2
207.190.176.152,1,2
64.113.59.10,1,2
35.8.12.202,1,2
141.193.178.162,1,2
141.193.178.214,1,2
141.193.177.101,1,2
141.193.177.154,1,2
141.211.94.176,1,2
141.193.178.175,1,2
35.8.12.22,1,2
141.211.3.43,1,2
198.111.176.188,1,2
69.58.42.73,1,2
198.108.141.72,1,2
64.113.50.100,1,2
208.79.212.226,1,2
141.211.55.12,1,2
66.219.123.67,1,2
74.3.176.129,1,2
141.211.3.4,1,2
141.211.168.169,1,2
198.110.199.70,1,2
141.212.113.136,1,2
207.74.195.252,1,2
35.8.12.56,1,2
192.108.188.184,1,2
35.8.224.69,1,2
198.111.152.227,1,2
141.193.178.84,1,2
66.202.198.75,1,2
35.8.12.183,1,2
141.193.179.30,1,2
141.193.177.4,1,2
141.212.115.164,1,2
64.113.50.194,1,2
161.57.100.5,1,2
207.74.87.134,1,2
64.113.50.175,1,2
64.113.57.79,1,2
204.38.5.12,1,2
208.118.64.7,1,2
141.214.172.223,1,2
136.228.45.211,1,2
141.217.21.35,1,2
141.214.16.54,1,2
35.8.12.39,1,2
69.58.58.245,1,2
173.225.177.199,1,2
141.193.179.61,1,2
35.9.123.6,1,2
198.110.194.23,1,2
69.58.50.149,1,2
141.214.9.154,1,2
192.138.137.139,1,2
141.211.55.32,1,2
141.214.16.92,1,2
66.202.198.90,1,2
64.113.57.179,1,2
141.216.78.178,1,2
141.193.177.43,1,2
66.219.125.6,1,2
64.113.57.174,1,2
198.111.176.15,1,2
141.216.10.20,1,2
64.113.57.62,1,2
141.215.16.4,1,2
35.8.12.222,1,2
141.211.4.9,1,2
