192.41.231.207,1,2
141.193.178.28,1,2
35.9.71.125,1,2
192.122.184.168,1,2
198.108.140.137,1,2
35.9.11.130,1,2
141.212.115.91,1,2
141.193.177.214,1,2
35.12.4.12,1,2
141.218.11.115,1,2
141.214.9.165,1,2
35.8.196.10,1,2
207.74.195.200,1,2
35.8.223.7,1,2
198.109.240.104,1,2
35.8.12.31,1,2
198.108.221.106,1,2
173.225.190.26,1,2
192.108.188.248,1,2
35.8.152.192,1,2
141.211.28.112,1,2
164.76.7.112,1,2
207.74.79.195,1,2
141.211.55.28,1,2
35.8.48.56,1,2
136.228.38.46,1,2
141.211.4.23,1,2
136.228.36.47,1,2
141.211.182.127,1,2
198.108.199.115,1,2
141.214.120.141,1,2
64.113.50.154,1,2
141.217.97.21,1,2
153.106.200.44,1,2
