64.113.57.94,1,2
141.211.28.137,1,2
141.214.159.64,1,2
141.211.4.103,1,2
141.212.113.162,1,2
199.16.184.35,1,2
64.113.50.216,1,2
35.8.12.84,1,2
64.113.50.171,1,2
141.211.4.46,1,2
141.211.54.206,1,2
141.211.182.111,1,2
204.38.48.7,1,2
141.211.55.20,1,2
64.235.150.114,1,2
141.214.2.43,1,2
35.8.7.179,1,2
141.214.174.69,1,2
141.211.182.128,1,2
141.211.7.210,1,2
141.193.178.34,1,2
35.9.97.241,1,2
208.92.219.157,1,2
141.211.3.7,1,2
141.210.164.136,1,2
64.113.50.176,1,2
198.110.48.191,1,2
141.211.55.28,1,2
35.8.12.96,1,2
141.216.10.3,1,2
141.211.3.60,1,2
136.228.36.51,1,2
141.193.178.212,1,2
136.228.38.47,1,2
141.193.177.134,1,2
64.113.57.168,1,2
141.216.78.40,1,2
35.8.223.15,1,2
141.193.177.86,1,2
141.211.211.197,1,2
141.193.178.84,1,2
141.193.177.31,1,2
198.111.152.220,1,2
69.58.32.253,1,2
141.193.177.145,1,2
141.193.178.122,1,2
141.211.55.32,1,2
35.8.12.103,1,2
141.211.202.153,1,2
153.106.194.111,1,2
35.8.48.51,1,2
64.113.50.122,1,2
204.11.35.92,1,2
153.106.206.10,1,2
141.211.4.14,1,2
141.211.3.57,1,2
204.11.35.187,1,2
35.8.7.159,1,2
207.73.213.109,1,2
35.9.170.27,1,2
141.217.21.79,1,2
141.215.68.45,1,2
141.193.177.116,1,2
207.75.208.142,1,2
207.75.117.164,1,2
148.61.6.121,1,2
64.113.50.10,1,2
141.211.229.135,1,2
141.211.111.133,1,2
141.214.2.62,1,2
35.8.32.46,1,2
141.210.2.13,1,2
141.214.9.163,1,2
141.211.186.141,1,2
198.109.240.124,1,2
141.211.163.253,1,2
204.38.22.29,1,2
207.74.55.30,1,2
141.193.178.213,1,2
35.9.123.6,1,2
141.193.177.28,1,2
141.211.229.18,1,2
64.113.59.178,1,2
64.113.59.38,1,2
35.9.20.23,1,2
141.212.114.154,1,2
141.212.115.203,1,2
206.57.177.203,1,2
204.38.48.101,1,2
141.217.42.231,1,2
141.211.168.185,1,2
207.73.7.2,1,2
64.113.50.154,1,2
164.76.158.180,1,2
141.214.120.65,1,2
204.39.94.35,1,2
141.214.159.63,1,2
198.108.220.151,1,2
141.215.70.136,1,2
141.211.5.68,1,2
141.209.164.49,1,2
173.225.189.142,1,2
141.211.3.5,1,2
35.8.12.33,1,2
141.219.64.203,1,2
141.211.216.195,1,2
208.64.36.99,1,2
198.108.220.104,1,2
141.211.3.15,1,2
35.8.12.232,1,2
173.225.177.21,1,2
173.225.190.64,1,2
141.214.120.140,1,2
64.113.59.85,1,2
69.58.58.249,1,2
141.213.3.186,1,2
173.225.184.147,1,2
35.8.12.107,1,2
69.58.58.241,1,2
136.228.56.134,1,2
64.113.50.116,1,2
141.212.114.217,1,2
141.214.2.106,1,2
198.109.240.125,1,2
35.8.223.132,1,2
141.211.54.238,1,2
141.193.178.221,1,2
198.109.71.14,1,2
141.193.177.125,1,2
198.109.24.141,1,2
35.8.223.144,1,2
64.113.50.194,1,2
74.3.176.54,1,2
204.38.89.158,1,2
35.9.12.12,1,2
208.92.221.174,1,2
207.73.7.25,1,2
64.113.50.28,1,2
192.41.231.59,1,2
141.193.177.4,1,2
136.228.36.179,1,2
141.216.10.185,1,2
35.8.223.11,1,2
207.73.213.110,1,2
207.75.152.6,1,2
141.211.55.34,1,2
208.64.38.168,1,2
141.211.4.146,1,2
192.122.184.175,1,2
141.193.178.223,1,2
198.108.51.91,1,2
207.73.253.148,1,2
136.228.35.106,1,2
